 7.67  0.56  131.9    2.1   0.7   0.8   0.9    3565626      60290
 7.21  0.51  131.2    2.1   0.6   0.6   0.7    3565639      60291
 7.45  0.40  131.5    1.6   0.6   0.7   0.9 All
