25.20  0.96   12.4    1.1   0.7   0.8   0.9    3565504      60209
24.30  0.81   13.0    1.0   0.5   0.6   0.7    3565580      60207
24.72  0.66   12.7    0.8   0.5   0.7   0.9 All
