         1        3.162278E-02        5.011872E+00        6.379363E-04        8.188253E-02
         2        1.000000E-02        3.981072E+00        4.433503E-03        4.303438E-01
         3        1.000000E-01        1.000000E+01        2.178566E-03        1.850017E-01
         4        0.000000E+00        7.565843E+00        2.661789E-03        5.625328E-01
         5        2.511886E-02        3.162278E+00        2.308289E-03        8.458422E-01
