 7.53  0.58  131.7    2.3   0.7   0.8   0.9    3565626      60290
 7.06  0.54  131.3    2.1   0.6   0.6   0.7    3565639      60291
 7.26  0.40  131.5    1.6   0.6   0.7   0.9 All
