25.86  1.02   13.0    1.1   0.6   0.7   0.8    3565504      60209
24.42  0.80   13.3    1.0   0.5   0.6   0.7    3565580      60207
25.15  0.63   13.2    0.8   0.5   0.7   0.8 All
