10.59  0.53   75.6    1.4   0.9   0.9   1.1    2886622      59137
11.35  0.45   74.9    1.1   0.8   0.9   1.1    2886765      59136
11.68  0.47   72.1    1.1   0.7   0.8   1.0    2886768      59135
10.37  0.45   74.1    1.2   0.9   1.0   1.1    2886772      59136
10.99  0.24   74.1    0.6   0.7   0.9   1.1 All
