         0        3.981072E-02        5.011872E+00        9.019098E-04        8.229764E-02
         0        0.000000E+00        4.322582E+00        5.338080E-04        7.080304E-02
         0        0.000000E+00        5.011872E+00        5.129515E-04        7.672716E-02
         0        1.000000E-01        5.011872E+00        1.996965E-03        8.166557E-02
         0        0.000000E+00        5.382314E+00        5.818308E-04        8.237782E-02
         0        0.000000E+00        4.753979E+00        6.378864E-04        8.020130E-02
         0        1.584893E-02        5.501972E+00        5.480462E-04        8.800707E-02
         0        1.995262E-02        4.991470E+00        9.745682E-04        8.773818E-02
         0        0.000000E+00        5.011872E+00        5.998694E-04        7.768462E-02
         0        7.943282E-02        5.011872E+00        1.187248E-03        8.510707E-02
         0        7.943282E-02        4.629010E+00        1.418438E-03        7.394051E-02
         0        0.000000E+00        5.206393E+00        9.617076E-04        8.487193E-02
         0        2.385451E-02        5.362847E+00        9.600053E-04        8.290929E-02
         0        5.011872E-02        5.182671E+00        1.293734E-03        7.728538E-02
         0        0.000000E+00        5.011872E+00        4.762647E-04        8.438694E-02
         0        0.000000E+00        4.448486E+00        8.144130E-04        7.391780E-02
         0        3.981072E-02        4.899984E+00        1.063429E-03        7.972530E-02
         0        7.943282E-02        4.659083E+00        1.897623E-03        7.507744E-02
         0        4.088010E-02        4.949925E+00        1.329954E-03        8.309997E-02
         0        2.511886E-02        5.333033E+00        8.326900E-04        8.267866E-02
         0        0.000000E+00        4.862514E+00        6.759763E-04        7.779558E-02
         0        7.943282E-02        5.011872E+00        1.787158E-03        8.995163E-02
         0        1.000000E-02        5.011872E+00        9.113099E-04        7.729109E-02
         0        0.000000E+00        5.258352E+00        8.327011E-04        8.131817E-02
         0        1.258925E-02        5.011872E+00        6.603891E-04        8.480386E-02
         0        7.943282E-02        5.010886E+00        9.553977E-04        8.333080E-02
         0        7.943282E-02        4.638495E+00        1.328237E-03        8.094142E-02
         0        1.000000E-01        5.011872E+00        1.463471E-03        7.962500E-02
         0        1.000000E-01        5.011872E+00        1.195532E-03        7.703196E-02
         0        3.162278E-02        5.367597E+00        9.682054E-04        8.656030E-02
         0        3.981072E-02        5.585509E+00        1.059587E-03        8.665437E-02
         0        1.995262E-02        5.011872E+00        8.768156E-04        8.894047E-02
         0        7.943282E-02        5.238483E+00        1.638552E-03        8.667645E-02
         0        5.011872E-02        5.011872E+00        1.304391E-03        8.176063E-02
         0        0.000000E+00        5.011872E+00        8.238297E-04        8.721706E-02
         0        3.981072E-02        5.011872E+00        8.722487E-04        8.400657E-02
         0        6.309573E-02        5.734128E+00        1.322949E-03        8.849446E-02
         0        5.011872E-02        5.194702E+00        1.189452E-03        8.439252E-02
         0        0.000000E+00        4.688106E+00        8.449554E-04        7.864436E-02
         0        0.000000E+00        5.448591E+00        6.870468E-04        8.546033E-02
         0        3.162278E-02        4.701012E+00        1.082442E-03        7.959630E-02
         0        1.000000E-02        5.011872E+00        9.615436E-04        8.577893E-02
         0        5.011872E-02        5.329037E+00        1.650850E-03        7.569379E-02
         0        7.943282E-02        4.717901E+00        1.663574E-03        8.048001E-02
         0        1.000000E-01        5.011872E+00        1.820763E-03        7.072262E-02
         0        0.000000E+00        5.657899E+00        8.091030E-04        9.171836E-02
         0        1.000000E-01        5.011872E+00        1.395879E-03        8.199585E-02
         0        1.000000E-02        5.011872E+00        9.591011E-04        8.002622E-02
         0        2.511886E-02        5.011872E+00        1.044278E-03        7.932203E-02
         0        0.000000E+00        5.011872E+00        6.050172E-04        7.729162E-02
         0        7.943282E-02        5.011872E+00        1.193874E-03        8.045370E-02
         0        1.000000E-01        5.011872E+00        1.929490E-03        8.295220E-02
         0        5.011872E-02        5.109670E+00        1.241183E-03        8.686364E-02
         0        7.943282E-02        5.011872E+00        1.284769E-03        8.728495E-02
         0        7.943282E-02        5.514933E+00        1.184441E-03        9.416838E-02
         0        3.981072E-02        4.504228E+00        1.048655E-03        6.715964E-02
         0        0.000000E+00        5.351206E+00        5.884796E-04        8.397002E-02
         0        1.995262E-02        4.847014E+00        5.496729E-04        8.392055E-02
         0        1.000000E-01        5.011872E+00        2.215440E-03        7.700163E-02
         0        0.000000E+00        4.591419E+00        5.095615E-04        7.953396E-02
         0        0.000000E+00        5.011872E+00        6.496119E-04        7.770533E-02
