         1      W0019-1046        3.162278e-02         3.162278e-02         3.162278e-02         4.781004e-02        5.011872e+00         5.011872e+00         3.040690e-01         4.864200e-01        4.454756e+01         4.457110e+01         1.505414e-01         2.179717e-01        4.649416e+01         4.649668e+01         2.858628e-02         3.125575e-02
         2      W0116-0505        0.000000e+00         0.000000e+00         0.000000e+00         1.584893e-02        4.323613e+00         4.079830e+00         8.540620e-01         1.668059e+00        4.518387e+01         4.517125e+01         4.761564e-02         2.503628e-02        4.724440e+01         4.723604e+01         7.931060e-02         1.112250e-01
         3      W0204-0506        1.000000e-01         1.000000e-01         1.000000e-01         0.000000e+00        1.000000e+01         8.842060e+00         2.095025e+00         1.791780e+00        4.496625e+01         4.486115e+01         3.665005e-01         6.871819e-02        4.684994e+01         4.680753e+01         9.183535e-02         6.768085e-02
         4      W0220+0137        0.000000e+00         0.000000e+00         0.000000e+00         1.000000e-02        7.570073e+00         7.683656e+00         1.177965e+00         7.597400e-01        4.503418e+01         4.503089e+01         1.944884e-02         1.447961e-02        4.733422e+01         4.733702e+01         6.778225e-02         4.828954e-02
         5      W0831+0140        1.584893e-02         1.584893e-02         1.584893e-02         1.577385e-02        3.162278e+00         3.162278e+00         3.609230e-01         7.113640e-01        4.522904e+01         4.526307e+01         1.562923e-01         1.682557e-01        4.750884e+01         4.751491e+01         2.365583e-02         3.671662e-02
