10.89  0.53   74.9    1.4   0.9   0.9   1.1    2886622      59137
11.35  0.43   75.0    1.1   0.8   0.9   1.1    2886765      59136
11.70  0.46   71.9    1.1   0.7   0.8   1.0    2886768      59135
10.34  0.42   74.4    1.2   0.9   1.0   1.1    2886772      59136
11.09  0.23   73.8    0.6   0.7   0.9   1.1 All
