         1      W0116-0505        0.000000e+00         0.000000e+00         0.000000e+00         1.995262e-02        4.236284e+00         4.201544e+00         1.230511e+00         2.705464e+00        4.518393e+01         4.518930e+01         3.086618e-02         3.538195e-02        4.723757e+01         4.724774e+01         1.088812e-01         1.740852e-01
         2      W0204-0506        1.000000e-01         1.000000e-01         4.988128e-02         0.000000e+00        1.000000e+01         9.364499e+00         2.056718e+00         1.736640e+00        4.497788e+01         4.490044e+01         2.210756e-01         4.428794e-02        4.687419e+01         4.684981e+01         7.986562e-02         3.123331e-02
         3      W0220+0137        0.000000e+00         0.000000e+00         0.000000e+00         1.584893e-02        7.330837e+00         7.130802e+00         2.318965e+00         2.669163e+00        4.496015e+01         4.494410e+01         1.142111e-01         8.070168e-02        4.732924e+01         4.732772e+01         1.558735e-01         1.557281e-01
