         1      W0116-0505        0.000000e+00         1.673481e-03         0.000000e+00         5.837103e-03        4.236284e+00         4.770529e+00         4.201544e+00         1.925376e+00        3.978446e-03         4.072680e-03         4.027951e-03         4.922876e-04        4.501480e-01         5.098114e-01         4.608106e-01         1.714399e-01
         2      W0204-0506        1.000000e-01         7.755828e-02         1.000000e-01         2.908414e-02        1.000000e+01         9.216172e+00         9.364499e+00         1.212368e+00        2.475509e-03         1.969033e-03         2.071217e-03         6.346981e-04        1.949722e-01         1.832191e-01         1.843287e-01         2.340082e-02
         3      W0220+0137        0.000000e+00         1.493451e-03         0.000000e+00         4.985851e-03        7.330837e+00         7.457167e+00         7.130802e+00         2.369422e+00        2.376483e-03         2.306782e-03         2.290221e-03         5.000778e-04        5.559367e-01         5.918533e-01         5.539869e-01         2.059476e-01
